date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,Location,Latitude,Longitude,date,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),Altitude (m),Proximity to Industry (km)
2024-05-13 12:00:00,3,440.6,31.29,76.09,0.0,39.1,16.93,19.27,0.59,Tokyo,35.652832,139.839478,2024-05-13,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-14 12:00:00,2,303.75,0.0,39.41,52.21,21.46,6.27,10.46,1.79,Tokyo,35.652832,139.839478,2024-05-14,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-15 12:00:00,1,317.1,0.0,32.56,52.93,12.04,6.45,10.3,0.86,Tokyo,35.652832,139.839478,2024-05-15,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-16 12:00:00,3,240.33,0.0,11.14,125.89,8.58,7.23,9.42,0.44,Tokyo,35.652832,139.839478,2024-05-16,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-17 12:00:00,3,350.48,0.0,34.27,121.59,17.88,25.32,34.91,0.88,Tokyo,35.652832,139.839478,2024-05-17,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-18 12:00:00,4,433.92,0.0,38.39,175.95,25.51,64.17,74.23,0.4,Tokyo,35.652832,139.839478,2024-05-18,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-19 12:00:00,5,567.44,0.0,86.37,84.4,30.99,119.84,125.79,0.0,Tokyo,35.652832,139.839478,2024-05-19,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-20 12:00:00,3,554.08,54.54,101.45,0.0,62.94,21.08,26.75,1.92,Tokyo,35.652832,139.839478,2024-05-20,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-21 12:00:00,2,260.35,0.0,38.04,68.66,14.66,11.6,14.49,1.14,Tokyo,35.652832,139.839478,2024-05-21,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-22 12:00:00,2,277.04,0.0,28.1,77.25,10.25,6.41,15.13,0.68,Tokyo,35.652832,139.839478,2024-05-22,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-23 12:00:00,2,263.69,0.0,23.99,85.83,15.97,11.45,13.15,0.05,Tokyo,35.652832,139.839478,2024-05-23,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-24 12:00:00,3,327.11,0.0,52.78,80.82,27.66,31.71,37.51,0.0,Tokyo,35.652832,139.839478,2024-05-24,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-25 12:00:00,2,240.33,0.0,27.08,62.23,9.78,4.04,8.89,1.11,Tokyo,35.652832,139.839478,2024-05-25,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-26 12:00:00,2,250.34,0.0,15.77,74.39,9.18,5.1,14.85,0.36,Tokyo,35.652832,139.839478,2024-05-26,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-27 12:00:00,1,205.28,0.0,14.39,52.93,9.3,3.94,6.93,0.13,Tokyo,35.652832,139.839478,2024-05-27,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-28 12:00:00,1,176.91,0.01,6.85,30.76,4.35,4.96,6.32,0.04,Tokyo,35.652832,139.839478,2024-05-28,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-29 12:00:00,2,303.75,0.0,30.85,65.09,14.19,5.55,9.34,1.36,Tokyo,35.652832,139.839478,2024-05-29,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-30 12:00:00,2,267.03,0.0,31.53,91.55,14.42,10.13,20.04,0.29,Tokyo,35.652832,139.839478,2024-05-30,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-05-31 12:00:00,3,453.95,11.18,131.61,0.22,51.98,15.92,19.66,1.44,Tokyo,35.652832,139.839478,2024-05-31,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-01 12:00:00,2,247.0,0.0,38.73,72.24,11.68,7.0,10.04,1.23,Tokyo,35.652832,139.839478,2024-06-01,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-02 12:00:00,3,243.66,0.0,13.88,107.29,7.57,2.46,2.96,0.07,Tokyo,35.652832,139.839478,2024-06-02,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-03 12:00:00,3,433.92,0.88,117.9,9.12,45.78,17.87,22.17,0.97,Tokyo,35.652832,139.839478,2024-06-03,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-04 12:00:00,1,210.29,0.0,26.73,52.93,13.47,2.3,6.45,1.71,Tokyo,35.652832,139.839478,2024-06-04,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-05 12:00:00,2,257.02,0.0,27.42,92.98,12.16,6.91,13.28,0.85,Tokyo,35.652832,139.839478,2024-06-05,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-06 12:00:00,2,236.99,0.0,20.56,79.39,8.11,3.97,8.78,0.47,Tokyo,35.652832,139.839478,2024-06-06,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-07 12:00:00,1,270.37,0.0,34.96,45.78,13.83,3.67,7.98,1.68,Tokyo,35.652832,139.839478,2024-06-07,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-08 12:00:00,2,208.62,0.0,19.02,67.23,6.08,2.46,5.7,0.43,Tokyo,35.652832,139.839478,2024-06-08,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-09 12:00:00,2,220.3,0.0,22.28,75.82,8.58,3.31,7.28,0.36,Tokyo,35.652832,139.839478,2024-06-09,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-10 12:00:00,1,247.0,0.0,26.05,56.51,9.18,2.89,5.48,0.84,Tokyo,35.652832,139.839478,2024-06-10,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-11 12:00:00,2,230.31,0.0,19.36,83.68,17.88,11.57,16.06,0.0,Tokyo,35.652832,139.839478,2024-06-11,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-12 12:00:00,2,297.07,0.06,53.47,28.25,20.27,5.75,11.14,0.91,Tokyo,35.652832,139.839478,2024-06-12,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-13 12:00:00,2,310.42,0.0,41.47,72.24,23.84,14.39,23.15,0.31,Tokyo,35.652832,139.839478,2024-06-13,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-14 12:00:00,2,250.34,0.0,23.31,83.68,23.37,22.88,29.35,0.0,Tokyo,35.652832,139.839478,2024-06-14,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-15 12:00:00,1,240.33,0.11,34.62,18.06,11.8,4.12,8.27,1.03,Tokyo,35.652832,139.839478,2024-06-15,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-17 12:00:00,3,297.07,0.0,21.08,117.3,14.19,18.77,22.06,0.24,Tokyo,35.652832,139.839478,2024-06-17,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-18 12:00:00,3,453.95,6.87,79.51,0.62,26.7,23.29,25.57,0.94,Tokyo,35.652832,139.839478,2024-06-18,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-19 12:00:00,5,300.41,0.0,23.31,194.55,20.98,32.45,35.35,0.02,Tokyo,35.652832,139.839478,2024-06-19,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-20 12:00:00,4,243.66,0.0,15.08,155.93,19.79,34.17,37.8,0.0,Tokyo,35.652832,139.839478,2024-06-20,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-21 12:00:00,2,240.33,0.0,34.27,62.94,16.21,3.32,5.8,1.33,Tokyo,35.652832,139.839478,2024-06-21,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-22 12:00:00,3,247.0,0.0,13.71,115.87,8.34,14.6,16.16,0.0,Tokyo,35.652832,139.839478,2024-06-22,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-23 12:00:00,2,367.16,9.28,56.89,0.54,22.65,7.57,9.14,0.63,Tokyo,35.652832,139.839478,2024-06-23,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-24 12:00:00,2,473.98,0.05,63.75,30.04,24.32,16.9,19.34,0.77,Tokyo,35.652832,139.839478,2024-06-24,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-25 12:00:00,2,417.23,0.0,55.52,69.38,22.65,21.11,23.49,0.55,Tokyo,35.652832,139.839478,2024-06-25,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-26 12:00:00,2,433.92,0.0,50.04,62.23,18.84,23.76,40.74,1.47,Tokyo,35.652832,139.839478,2024-06-26,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-27 12:00:00,2,350.48,0.0,34.96,80.11,13.23,19.67,32.44,0.33,Tokyo,35.652832,139.839478,2024-06-27,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-28 12:00:00,2,410.56,0.0,55.52,41.48,25.51,17.03,18.88,0.6,Tokyo,35.652832,139.839478,2024-06-28,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-29 12:00:00,4,373.84,0.0,19.36,175.95,16.45,37.77,39.84,0.0,Tokyo,35.652832,139.839478,2024-06-29,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-06-30 12:00:00,1,163.56,0.0,8.4,43.99,5.07,3.16,5.58,0.03,Tokyo,35.652832,139.839478,2024-06-30,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-01 12:00:00,1,226.97,0.08,32.56,17.52,13.23,2.98,4.16,0.3,Tokyo,35.652832,139.839478,2024-07-01,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-02 12:00:00,2,410.56,0.77,65.12,8.94,18.12,17.59,21.07,1.33,Tokyo,35.652832,139.839478,2024-07-02,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-03 12:00:00,3,280.38,0.0,23.99,117.3,12.99,37.8,53.53,0.0,Tokyo,35.652832,139.839478,2024-07-03,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-04 12:00:00,5,580.79,0.0,40.78,147.34,16.69,130.4,137.76,0.0,Tokyo,35.652832,139.839478,2024-07-04,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-05 12:00:00,4,420.57,0.0,27.08,171.66,14.31,66.23,76.24,0.0,Tokyo,35.652832,139.839478,2024-07-05,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-06 12:00:00,2,420.57,0.0,45.93,59.37,15.14,20.34,22.93,1.87,Tokyo,35.652832,139.839478,2024-07-06,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-07 12:00:00,3,293.73,0.0,28.45,124.45,13.47,36.57,43.2,0.0,Tokyo,35.652832,139.839478,2024-07-07,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-08 12:00:00,3,293.73,0.0,40.44,83.68,16.69,28.98,35.91,0.27,Tokyo,35.652832,139.839478,2024-07-08,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-09 12:00:00,2,270.37,0.01,42.84,30.04,15.97,12.73,15.93,0.13,Tokyo,35.652832,139.839478,2024-07-09,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-10 12:00:00,1,160.22,0.0,10.8,48.64,6.02,2.36,2.9,0.09,Tokyo,35.652832,139.839478,2024-07-10,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-11 12:00:00,3,403.88,3.63,97.33,1.54,39.1,25.73,31.13,0.95,Tokyo,35.652832,139.839478,2024-07-11,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-12 12:00:00,3,400.54,13.86,90.48,0.0,29.8,15.75,18.77,0.71,Tokyo,35.652832,139.839478,2024-07-12,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-13 12:00:00,5,327.11,0.0,14.91,180.24,8.82,34.78,35.66,0.0,Tokyo,35.652832,139.839478,2024-07-13,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-14 12:00:00,2,320.43,0.01,53.47,28.25,22.17,18.17,22.12,0.22,Tokyo,35.652832,139.839478,2024-07-14,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-15 12:00:00,1,270.37,0.0,26.39,49.35,13.47,4.53,6.93,1.8,Tokyo,35.652832,139.839478,2024-07-15,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-16 12:00:00,1,367.16,0.0,39.76,35.41,17.64,8.29,10.42,1.06,Tokyo,35.652832,139.839478,2024-07-16,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-17 12:00:00,3,520.71,4.86,132.98,1.04,43.39,35.03,38.84,0.55,Tokyo,35.652832,139.839478,2024-07-17,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-18 12:00:00,2,193.6,0.0,23.31,55.79,12.52,13.19,25.08,0.0,Tokyo,35.652832,139.839478,2024-07-18,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-19 12:00:00,1,193.6,0.0,25.02,30.4,12.16,4.45,8.6,0.23,Tokyo,35.652832,139.839478,2024-07-19,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-20 12:00:00,3,280.38,0.0,39.07,50.78,10.01,36.14,41.65,2.06,Tokyo,35.652832,139.839478,2024-07-20,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-21 12:00:00,3,233.65,0.0,17.31,108.72,17.4,37.31,40.98,0.0,Tokyo,35.652832,139.839478,2024-07-21,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-24 12:00:00,3,427.25,0.13,97.33,17.7,32.42,26.76,32.31,1.06,Tokyo,35.652832,139.839478,2024-07-24,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-25 12:00:00,3,403.88,0.86,91.85,9.03,29.56,19.26,24.8,0.99,Tokyo,35.652832,139.839478,2024-07-25,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-26 12:00:00,2,303.75,0.08,50.04,20.92,18.6,8.12,11.43,0.74,Tokyo,35.652832,139.839478,2024-07-26,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-27 12:00:00,3,360.49,0.02,58.26,19.31,17.17,31.02,39.73,2.22,Tokyo,35.652832,139.839478,2024-07-27,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-28 12:00:00,5,400.54,0.0,32.9,121.59,18.6,100.13,106.66,0.0,Tokyo,35.652832,139.839478,2024-07-28,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-29 12:00:00,4,297.07,0.0,21.42,121.59,17.88,53.81,59.6,0.0,Tokyo,35.652832,139.839478,2024-07-29,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-30 12:00:00,5,377.18,0.0,29.13,140.19,21.22,86.66,93.08,0.0,Tokyo,35.652832,139.839478,2024-07-30,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-07-31 12:00:00,1,307.08,0.0,38.04,56.51,11.92,7.21,9.15,0.72,Tokyo,35.652832,139.839478,2024-07-31,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-01 12:00:00,2,317.1,0.04,59.63,19.49,17.4,6.62,10.82,1.96,Tokyo,35.652832,139.839478,2024-08-01,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-02 12:00:00,1,337.12,0.0,36.67,53.64,13.35,7.2,14.66,1.54,Tokyo,35.652832,139.839478,2024-08-02,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-03 12:00:00,2,293.73,0.0,23.99,71.53,13.59,6.74,14.2,0.98,Tokyo,35.652832,139.839478,2024-08-03,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-04 12:00:00,2,293.73,0.0,22.28,70.1,10.73,5.83,12.4,0.67,Tokyo,35.652832,139.839478,2024-08-04,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-05 12:00:00,2,293.73,0.0,43.53,60.8,25.51,11.15,17.35,0.27,Tokyo,35.652832,139.839478,2024-08-05,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-06 12:00:00,3,407.22,3.38,109.67,2.46,39.1,14.07,18.46,3.04,Tokyo,35.652832,139.839478,2024-08-06,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-07 12:00:00,3,313.76,32.19,76.77,0.0,41.48,10.8,14.08,2.44,Tokyo,35.652832,139.839478,2024-08-07,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-08 12:00:00,3,447.27,30.4,97.33,0.0,42.92,15.02,19.44,2.57,Tokyo,35.652832,139.839478,2024-08-08,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-09 12:00:00,2,277.04,0.0,27.08,61.51,12.64,8.43,11.12,1.27,Tokyo,35.652832,139.839478,2024-08-09,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-10 12:00:00,2,310.42,1.73,55.52,5.72,24.08,5.65,8.72,2.38,Tokyo,35.652832,139.839478,2024-08-10,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-11 12:00:00,2,407.22,0.0,37.01,79.39,21.7,23.24,27.13,1.0,Tokyo,35.652832,139.839478,2024-08-11,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-12 12:00:00,2,313.76,0.0,21.76,95.84,15.02,11.79,24.09,0.01,Tokyo,35.652832,139.839478,2024-08-12,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-13 12:00:00,2,347.14,0.0,30.5,69.38,22.89,16.28,21.26,0.0,Tokyo,35.652832,139.839478,2024-08-13,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-14 12:00:00,2,307.08,0.0,37.01,62.23,27.18,15.14,19.09,0.0,Tokyo,35.652832,139.839478,2024-08-14,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-08-15 12:00:00,1,247.0,1.02,26.39,5.9,14.07,2.29,4.24,1.22,Tokyo,35.652832,139.839478,2024-08-15,13929286.0,6169.0,100.0,55000.0,37.0,40.0,2.0
2024-01-01 12:00:00,1,220.3,0.0,0.06,25.03,0.01,0.5,0.56,0.08,Antananarivo,-18.77914875,46.7121716165673,2024-01-01,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-02 12:00:00,1,273.7,0.0,0.03,16.81,0.01,0.5,0.56,0.08,Antananarivo,-18.77914875,46.7121716165673,2024-01-02,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-03 12:00:00,1,270.37,0.0,0.03,12.7,0.01,0.5,0.57,0.1,Antananarivo,-18.77914875,46.7121716165673,2024-01-03,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-04 12:00:00,1,260.35,0.01,0.03,21.46,0.01,0.5,0.61,0.13,Antananarivo,-18.77914875,46.7121716165673,2024-01-04,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-05 12:00:00,1,253.68,0.01,0.05,10.64,0.02,0.5,0.91,0.18,Antananarivo,-18.77914875,46.7121716165673,2024-01-05,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-06 12:00:00,1,243.66,0.01,0.07,11.27,0.02,0.5,0.71,0.2,Antananarivo,-18.77914875,46.7121716165673,2024-01-06,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-07 12:00:00,1,233.65,0.0,0.11,15.38,0.04,0.5,1.24,0.23,Antananarivo,-18.77914875,46.7121716165673,2024-01-07,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-08 12:00:00,1,236.99,0.01,0.04,11.44,0.03,0.5,0.69,0.2,Antananarivo,-18.77914875,46.7121716165673,2024-01-08,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-10 12:00:00,1,253.68,0.02,0.13,21.28,0.22,1.09,2.44,0.83,Antananarivo,-18.77914875,46.7121716165673,2024-01-10,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-11 12:00:00,1,280.38,0.01,0.32,35.05,0.38,1.18,2.58,1.44,Antananarivo,-18.77914875,46.7121716165673,2024-01-11,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-12 12:00:00,2,250.34,0.02,0.14,75.1,0.35,1.99,3.62,1.12,Antananarivo,-18.77914875,46.7121716165673,2024-01-12,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-13 12:00:00,1,220.3,0.01,0.07,42.2,0.05,0.55,1.05,0.32,Antananarivo,-18.77914875,46.7121716165673,2024-01-13,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-14 12:00:00,1,230.31,0.01,0.04,13.05,0.02,0.5,0.63,0.21,Antananarivo,-18.77914875,46.7121716165673,2024-01-14,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-15 12:00:00,1,208.62,0.0,0.03,10.55,0.01,0.5,0.59,0.11,Antananarivo,-18.77914875,46.7121716165673,2024-01-15,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-16 12:00:00,1,247.0,0.0,0.04,22.89,0.02,0.5,0.62,0.13,Antananarivo,-18.77914875,46.7121716165673,2024-01-16,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-17 12:00:00,1,287.06,0.01,0.06,22.71,0.02,0.5,0.75,0.1,Antananarivo,-18.77914875,46.7121716165673,2024-01-17,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-18 12:00:00,1,220.3,0.02,0.15,12.34,0.05,0.79,1.19,0.24,Antananarivo,-18.77914875,46.7121716165673,2024-01-18,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-19 12:00:00,1,257.02,0.01,0.06,26.46,0.07,1.22,2.2,0.45,Antananarivo,-18.77914875,46.7121716165673,2024-01-19,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-20 12:00:00,1,211.95,0.01,0.05,19.67,0.05,0.5,0.84,0.32,Antananarivo,-18.77914875,46.7121716165673,2024-01-20,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-21 12:00:00,1,223.64,0.02,0.21,21.82,0.26,1.24,2.02,0.83,Antananarivo,-18.77914875,46.7121716165673,2024-01-21,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-22 12:00:00,1,236.99,0.0,0.19,15.56,0.14,1.0,3.04,0.49,Antananarivo,-18.77914875,46.7121716165673,2024-01-22,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-23 12:00:00,1,230.31,0.01,0.2,16.81,0.12,0.99,1.68,0.49,Antananarivo,-18.77914875,46.7121716165673,2024-01-23,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-24 12:00:00,1,216.96,0.01,0.07,29.33,0.07,0.5,1.11,0.42,Antananarivo,-18.77914875,46.7121716165673,2024-01-24,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-25 12:00:00,1,243.66,0.02,0.16,23.25,0.16,1.44,2.49,0.44,Antananarivo,-18.77914875,46.7121716165673,2024-01-25,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-26 12:00:00,1,186.92,0.02,0.07,18.95,0.06,0.56,1.63,0.22,Antananarivo,-18.77914875,46.7121716165673,2024-01-26,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-27 12:00:00,1,195.26,0.01,0.08,7.33,0.04,0.5,0.9,0.38,Antananarivo,-18.77914875,46.7121716165673,2024-01-27,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-28 12:00:00,1,196.93,0.0,0.02,11.44,0.02,0.5,0.71,0.2,Antananarivo,-18.77914875,46.7121716165673,2024-01-28,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-29 12:00:00,1,201.94,0.02,0.07,23.96,0.07,0.5,1.04,0.42,Antananarivo,-18.77914875,46.7121716165673,2024-01-29,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-30 12:00:00,1,247.0,0.01,0.15,31.83,0.31,1.32,3.34,1.01,Antananarivo,-18.77914875,46.7121716165673,2024-01-30,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-01-31 12:00:00,1,193.6,0.0,0.11,28.61,0.05,0.5,1.01,0.33,Antananarivo,-18.77914875,46.7121716165673,2024-01-31,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-01 12:00:00,1,180.24,0.01,0.13,14.84,0.06,0.5,0.96,0.29,Antananarivo,-18.77914875,46.7121716165673,2024-02-01,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-02 12:00:00,1,181.91,0.01,0.1,18.95,0.12,0.5,0.89,0.38,Antananarivo,-18.77914875,46.7121716165673,2024-02-02,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-03 12:00:00,1,220.3,0.02,0.13,30.4,0.29,0.7,1.64,1.01,Antananarivo,-18.77914875,46.7121716165673,2024-02-03,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-04 12:00:00,1,195.26,0.01,0.06,24.32,0.07,0.5,1.91,0.36,Antananarivo,-18.77914875,46.7121716165673,2024-02-04,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-05 12:00:00,1,171.9,0.0,0.03,16.99,0.02,0.5,0.75,0.15,Antananarivo,-18.77914875,46.7121716165673,2024-02-05,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-06 12:00:00,1,173.57,0.01,0.03,9.48,0.02,0.5,0.64,0.15,Antananarivo,-18.77914875,46.7121716165673,2024-02-06,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-07 12:00:00,1,236.99,0.0,0.04,12.7,0.02,0.5,0.6,0.13,Antananarivo,-18.77914875,46.7121716165673,2024-02-07,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-08 12:00:00,1,243.66,0.01,0.06,8.05,0.03,0.5,0.7,0.18,Antananarivo,-18.77914875,46.7121716165673,2024-02-08,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-09 12:00:00,1,220.3,0.0,0.07,12.7,0.02,0.5,0.77,0.17,Antananarivo,-18.77914875,46.7121716165673,2024-02-09,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-10 12:00:00,1,243.66,0.02,0.46,17.52,0.29,1.08,1.58,0.59,Antananarivo,-18.77914875,46.7121716165673,2024-02-10,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
2024-02-11 12:00:00,1,230.31,0.03,0.22,27.18,0.31,0.83,1.91,1.23,Antananarivo,-18.77914875,46.7121716165673,2024-02-11,1391433.0,3097.0,69.0,1000.0,10.0,1276.0,0.5
